Conference,Year,DOI,Author,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper,AuthorsFirstName,Gender
SciVis,2020,10.1109/TVCG.2020.3030436,sebastian mazza,1,First,1,1,sebastian
SciVis,2020,10.1109/TVCG.2020.3030436,daniel patel,2,Middle,14,2,daniel
SciVis,2020,10.1109/TVCG.2020.3030436,ivan viola,3,Last,19,17,ivan
InfoVis,2020,10.1109/TVCG.2020.3030391,wonyoung so,1,First,1,1,wonyoung
InfoVis,2020,10.1109/TVCG.2020.3030391,edyta paulina bogucka,2,Middle,3,1,edyta
InfoVis,2020,10.1109/TVCG.2020.3030391,sanja scepanovic,3,Middle,7,1,sanja
InfoVis,2020,10.1109/TVCG.2020.3030391,sagar joglekar,4,Middle,4,1,sagar
InfoVis,2020,10.1109/TVCG.2020.3030391,ke zhou,5,Middle,13,1,ke
InfoVis,2020,10.1109/TVCG.2020.3030391,daniele quercia,6,Last,16,1,daniele
VAST,2020,10.1109/TVCG.2020.3030380,heungseok park,1,First,4,1,heungseok
VAST,2020,10.1109/TVCG.2020.3030380,yoonsoo nam,2,Middle,1,1,yoonsoo
VAST,2020,10.1109/TVCG.2020.3030380,jihoon kim,3,Middle,31,1,jihoon
VAST,2020,10.1109/TVCG.2020.3030380,jaegul choo,4,Last,14,11,jaegul
VAST,2020,10.1109/TVCG.2020.3030449,qianwen wang,1,First,13,4,qianwen
VAST,2020,10.1109/TVCG.2020.3030449,william alexander,2,Middle,39,1,william
VAST,2020,10.1109/TVCG.2020.3030449,jack pegg,3,Middle,1,1,jack
VAST,2020,10.1109/TVCG.2020.3030449,huamin qu,4,Middle,22,49,huamin
VAST,2020,10.1109/TVCG.2020.3030449,min chen 0001,5,Last,34,18,min
VAST,2020,10.1109/VAST50239.2020.00013,zhibin niu,1,First,12,1,zhibin
VAST,2020,10.1109/VAST50239.2020.00013,runlin li,2,Middle,6,1,runlin
VAST,2020,10.1109/VAST50239.2020.00013,junqi wu,3,Middle,13,1,junqi
VAST,2020,10.1109/VAST50239.2020.00013,dawei cheng,4,Middle,8,1,dawei
VAST,2020,10.1109/VAST50239.2020.00013,jiawan zhang,5,Last,18,5,jiawan
VAST,2020,10.1109/TVCG.2020.3030383,jan zahálka,1,First,10,2,jan
VAST,2020,10.1109/TVCG.2020.3030383,marcel worring,2,Middle,29,4,marcel
VAST,2020,10.1109/TVCG.2020.3030383,jarke j. van wijk,3,Last,38,39,jarke
InfoVis,2020,10.1109/TVCG.2020.3030368,rongzheng bian,1,First,1,1,rongzheng
InfoVis,2020,10.1109/TVCG.2020.3030368,yumeng xue,2,Middle,2,1,yumeng
InfoVis,2020,10.1109/TVCG.2020.3030368,liang zhou 0001,3,Middle,11,2,liang
InfoVis,2020,10.1109/TVCG.2020.3030368,jian zhang 0070,4,Middle,13,3,jian
InfoVis,2020,10.1109/TVCG.2020.3030368,baoquan chen,5,Middle,24,14,baoquan
InfoVis,2020,10.1109/TVCG.2020.3030368,daniel weiskopf,6,Middle,24,42,daniel
InfoVis,2020,10.1109/TVCG.2020.3030368,yunhai wang,7,Last,14,12,yunhai
SciVis,2020,10.1109/TVCG.2020.3030363,torin mcdonald,1,First,1,1,torin
SciVis,2020,10.1109/TVCG.2020.3030363,william usher,2,Middle,6,5,william
SciVis,2020,10.1109/TVCG.2020.3030363,nathan morrical,3,Middle,4,1,nathan
SciVis,2020,10.1109/TVCG.2020.3030363,attila gyulassy,4,Middle,18,12,attila
SciVis,2020,10.1109/TVCG.2020.3030363,steve petruzza,5,Middle,5,2,steve
SciVis,2020,10.1109/TVCG.2020.3030363,frederick federer,6,Middle,4,2,frederick
SciVis,2020,10.1109/TVCG.2020.3030363,alessandra angelucci,7,Middle,11,2,alessandra
SciVis,2020,10.1109/TVCG.2020.3030363,valerio pascucci,8,Last,28,39,valerio
VAST,2020,10.1109/TVCG.2020.3030437,tom baumgartl,1,First,2,1,tom
VAST,2020,10.1109/TVCG.2020.3030437,markus petzold,2,Middle,2,1,markus
VAST,2020,10.1109/TVCG.2020.3030437,marcel wunderlich,3,Middle,4,1,marcel
VAST,2020,10.1109/TVCG.2020.3030437,markus höhn,4,Middle,2,1,markus
VAST,2020,10.1109/TVCG.2020.3030437,d. archambault,5,Middle,1,1,d.
VAST,2020,10.1109/TVCG.2020.3030437,m. lieser,6,Middle,1,1,m.
VAST,2020,10.1109/TVCG.2020.3030437,a. dalpke,7,Middle,2,1,a.
VAST,2020,10.1109/TVCG.2020.3030437,simone scheithauer,8,Middle,2,1,simone
VAST,2020,10.1109/TVCG.2020.3030437,michael marschollek,9,Middle,15,1,michael
VAST,2020,10.1109/TVCG.2020.3030437,vanessa eichel,10,Middle,1,1,vanessa
VAST,2020,10.1109/TVCG.2020.3030437,nico t. mutters,11,Middle,1,1,nico
VAST,2020,10.1109/TVCG.2020.3030437,highmed consortium,12,Middle,1,1,highmed
VAST,2020,10.1109/TVCG.2020.3030437,tatiana von landesberger,13,Last,13,7,tatiana
VAST,2020,10.1109/TVCG.2020.3030409,thomas ortner,1,First,6,2,thomas
VAST,2020,10.1109/TVCG.2020.3030409,andreas walch,2,Middle,3,2,andreas
VAST,2020,10.1109/TVCG.2020.3030409,rebecca nowak,3,Middle,1,1,rebecca
VAST,2020,10.1109/TVCG.2020.3030409,robert barnes,4,Middle,27,1,robert
VAST,2020,10.1109/TVCG.2020.3030409,thomas höllt,5,Middle,13,6,thomas
VAST,2020,10.1109/TVCG.2020.3030409,m. eduard gröller,6,Last,30,67,m.
VAST,2020,10.1109/TVCG.2020.3030376,benjamin karer,1,First,4,1,benjamin
VAST,2020,10.1109/TVCG.2020.3030376,hans hagen,2,Middle,36,27,hans
VAST,2020,10.1109/TVCG.2020.3030376,dirk j. lehmann,3,Last,13,8,dirk
InfoVis,2020,10.1109/TVCG.2020.3030405,jennifer rogers,1,First,4,1,jennifer
InfoVis,2020,10.1109/TVCG.2020.3030405,austin h. patton,2,Middle,1,1,austin
InfoVis,2020,10.1109/TVCG.2020.3030405,luke harmon,3,Middle,1,1,luke
InfoVis,2020,10.1109/TVCG.2020.3030405,alexander lex,4,Middle,12,12,alexander
InfoVis,2020,10.1109/TVCG.2020.3030405,miriah d. meyer,5,Last,16,16,miriah
VAST,2020,10.1109/TVCG.2020.3030347,alexis pister,1,First,2,1,alexis
VAST,2020,10.1109/TVCG.2020.3030347,paolo buono,2,Middle,20,1,paolo
VAST,2020,10.1109/TVCG.2020.3030347,jean-daniel fekete,3,Middle,26,24,jean-daniel
VAST,2020,10.1109/TVCG.2020.3030347,catherine plaisant,4,Middle,33,9,catherine
VAST,2020,10.1109/TVCG.2020.3030347,paola valdivia,5,Last,8,2,paola
SciVis,2020,10.1109/TVCG.2020.3030452,annemieke verbraeck,1,First,1,1,annemieke
SciVis,2020,10.1109/TVCG.2020.3030452,elmar eisemann,2,Last,17,7,elmar
SciVis,2020,10.1109/TVCG.2020.3030384,xinyi huang,1,First,16,1,xinyi
SciVis,2020,10.1109/TVCG.2020.3030384,suphanut jamonnak,2,Middle,4,1,suphanut
SciVis,2020,10.1109/TVCG.2020.3030384,ye zhao,3,Middle,18,10,ye
SciVis,2020,10.1109/TVCG.2020.3030384,boyu wang 0001,4,Middle,5,1,boyu
SciVis,2020,10.1109/TVCG.2020.3030384,minh hoai,5,Middle,8,1,minh
SciVis,2020,10.1109/TVCG.2020.3030384,kevin g. yager,6,Middle,7,1,kevin
SciVis,2020,10.1109/TVCG.2020.3030384,wei xu 0020,7,Last,12,3,wei
SciVis,2020,10.1109/TVCG.2020.3030333,jonathas costa,1,First,4,2,jonathas
SciVis,2020,10.1109/TVCG.2020.3030333,alexander bock,2,Middle,14,6,alexander
SciVis,2020,10.1109/TVCG.2020.3030333,carter emmart,3,Middle,21,3,carter
SciVis,2020,10.1109/TVCG.2020.3030333,charles d. hansen,4,Middle,34,25,charles
SciVis,2020,10.1109/TVCG.2020.3030333,anders ynnerman,5,Middle,26,15,anders
SciVis,2020,10.1109/TVCG.2020.3030333,cláudio t. silva,6,Last,27,43,cláudio
InfoVis,2020,10.1109/TVCG.2020.3030426,houda lamqaddam,1,First,5,1,houda
InfoVis,2020,10.1109/TVCG.2020.3030426,andrew vande moere,2,Middle,20,3,andrew
InfoVis,2020,10.1109/TVCG.2020.3030426,vero vanden abeele,3,Middle,14,1,vero
InfoVis,2020,10.1109/TVCG.2020.3030426,koenraad brosens,4,Middle,3,1,koenraad
InfoVis,2020,10.1109/TVCG.2020.3030426,katrien verbert,5,Last,17,1,katrien
InfoVis,2020,10.1109/TVCG.2020.3030369,dan zhang,1,First,19,1,dan
InfoVis,2020,10.1109/TVCG.2020.3030369,ali sarvghad,2,Middle,11,4,ali
InfoVis,2020,10.1109/TVCG.2020.3030369,gerome miklau,3,Last,19,1,gerome
SciVis,2020,10.1109/TVCG.2020.3030389,juraj pálenik,1,First,2,2,juraj
SciVis,2020,10.1109/TVCG.2020.3030389,thomas spengler,2,Middle,28,1,thomas
SciVis,2020,10.1109/TVCG.2020.3030389,helwig hauser,3,Last,21,34,helwig
InfoVis,2020,10.1109/TVCG.2020.3030372,wenbo tao,1,First,7,1,wenbo
InfoVis,2020,10.1109/TVCG.2020.3030372,xinli hou,2,Middle,29,1,xinli
InfoVis,2020,10.1109/TVCG.2020.3030372,adam sah,3,Middle,27,1,adam
InfoVis,2020,10.1109/TVCG.2020.3030372,leilani battle,4,Middle,12,3,leilani
InfoVis,2020,10.1109/TVCG.2020.3030372,remco chang,5,Middle,15,21,remco
InfoVis,2020,10.1109/TVCG.2020.3030372,michael stonebraker,6,Last,49,3,michael
VAST,2020,10.1109/TVCG.2020.3030421,paul rosen,1,First,42,2,paul
VAST,2020,10.1109/TVCG.2020.3030421,ghulam jilani quadri,2,Last,4,1,ghulam
SciVis,2020,10.1109/TVCG.2020.3030353,jonas lukasczyk,1,First,7,3,jonas
SciVis,2020,10.1109/TVCG.2020.3030353,christoph garth,2,Middle,17,16,christoph
SciVis,2020,10.1109/TVCG.2020.3030353,ross maciejewski,3,Middle,16,20,ross
SciVis,2020,10.1109/TVCG.2020.3030353,julien tierny,4,Last,15,9,julien
InfoVis,2020,10.1109/TVCG.2020.3030367,jonathan zong,1,First,3,1,jonathan
InfoVis,2020,10.1109/TVCG.2020.3030367,dhiraj barnwal,2,Middle,3,1,dhiraj
InfoVis,2020,10.1109/TVCG.2020.3030367,rupayan neogy,3,Middle,1,1,rupayan
InfoVis,2020,10.1109/TVCG.2020.3030367,arvind satyanarayan,4,Last,9,4,arvind
InfoVis,2020,10.1109/TVCG.2020.3030475,ben jacobsen,1,First,2,1,ben
InfoVis,2020,10.1109/TVCG.2020.3030475,markus wallinger,2,Middle,1,1,markus
InfoVis,2020,10.1109/TVCG.2020.3030475,stephen g. kobourov,3,Middle,23,3,stephen
InfoVis,2020,10.1109/TVCG.2020.3030475,martin nöllenburg,4,Last,16,1,martin
InfoVis,2020,10.1109/TVCG.2020.3030423,aoyu wu,1,First,3,2,aoyu
InfoVis,2020,10.1109/TVCG.2020.3030423,wai tong,2,Middle,1,1,wai
InfoVis,2020,10.1109/TVCG.2020.3030423,tim dwyer,3,Middle,22,18,tim
InfoVis,2020,10.1109/TVCG.2020.3030423,bongshin lee,4,Middle,18,23,bongshin
InfoVis,2020,10.1109/TVCG.2020.3030423,petra isenberg,5,Middle,14,21,petra
InfoVis,2020,10.1109/TVCG.2020.3030423,huamin qu,6,Last,22,50,huamin
SciVis,2020,10.1109/TVCG.2020.3030431,botong qu,1,First,5,2,botong
SciVis,2020,10.1109/TVCG.2020.3030431,lawrence roy,2,Middle,5,4,lawrence
SciVis,2020,10.1109/TVCG.2020.3030431,yue zhang 0009,3,Middle,6,4,yue
SciVis,2020,10.1109/TVCG.2020.3030431,eugene zhang,4,Last,21,9,eugene
SciVis,2020,10.1109/TVCG.2020.3030415,ngan nguyen,1,First,7,1,ngan
SciVis,2020,10.1109/TVCG.2020.3030415,ondrej strnad,2,Middle,9,1,ondrej
SciVis,2020,10.1109/TVCG.2020.3030415,tobias klein,3,Middle,20,3,tobias
SciVis,2020,10.1109/TVCG.2020.3030415,deng luo,4,Middle,6,1,deng
SciVis,2020,10.1109/TVCG.2020.3030415,ruwayda alharbi,5,Middle,5,1,ruwayda
SciVis,2020,10.1109/TVCG.2020.3030415,peter wonka,6,Middle,22,3,peter
SciVis,2020,10.1109/TVCG.2020.3030415,martina maritan,7,Middle,1,1,martina
SciVis,2020,10.1109/TVCG.2020.3030415,peter mindek,8,Middle,10,3,peter
SciVis,2020,10.1109/TVCG.2020.3030415,ludovic autin,9,Middle,14,2,ludovic
SciVis,2020,10.1109/TVCG.2020.3030415,david s. goodsell,10,Middle,25,4,david
SciVis,2020,10.1109/TVCG.2020.3030415,ivan viola,11,Last,19,18,ivan
InfoVis,2020,10.1109/TVCG.2020.3030365,ghulam jilani quadri,1,First,4,2,ghulam
InfoVis,2020,10.1109/TVCG.2020.3030365,paul rosen,2,Last,42,3,paul
InfoVis,2020,10.1109/TVCG.2020.3030373,md. iqbal hossain,1,First,9,1,md.
InfoVis,2020,10.1109/TVCG.2020.3030373,vahan huroyan,2,Middle,4,1,vahan
InfoVis,2020,10.1109/TVCG.2020.3030373,stephen g. kobourov,3,Middle,23,4,stephen
InfoVis,2020,10.1109/TVCG.2020.3030373,raymundo navarrete,4,Last,6,1,raymundo
VAST,2020,10.1109/TVCG.2020.3030398,eren cakmak,1,First,6,2,eren
VAST,2020,10.1109/TVCG.2020.3030398,udo schlegel,2,Middle,6,2,udo
VAST,2020,10.1109/TVCG.2020.3030398,dominik jäckle,3,Middle,10,5,dominik
VAST,2020,10.1109/TVCG.2020.3030398,daniel a. keim,4,Middle,30,42,daniel
VAST,2020,10.1109/TVCG.2020.3030398,tobias schreck,5,Last,17,20,tobias
VAST,2020,10.1109/TVCG.2020.3030386,philipp meschenmoser,1,First,5,1,philipp
VAST,2020,10.1109/TVCG.2020.3030386,juri buchmüller,2,Middle,10,2,juri
VAST,2020,10.1109/TVCG.2020.3030386,daniel seebacher,3,Middle,5,1,daniel
VAST,2020,10.1109/TVCG.2020.3030386,martin wikelski,4,Middle,11,1,martin
VAST,2020,10.1109/TVCG.2020.3030386,daniel a. keim,5,Last,30,43,daniel
InfoVis,2020,10.1109/TVCG.2020.3030378,arpit narechania,1,First,6,1,arpit
InfoVis,2020,10.1109/TVCG.2020.3030378,arjun srinivasan,2,Middle,4,4,arjun
InfoVis,2020,10.1109/TVCG.2020.3030378,john t. stasko,3,Last,34,30,john
InfoVis,2020,10.1109/TVCG.2020.3030345,caitlyn m. mccoleman,1,First,1,1,caitlyn
InfoVis,2020,10.1109/TVCG.2020.3030345,lane harrison,2,Middle,12,7,lane
InfoVis,2020,10.1109/TVCG.2020.3030345,mi feng,3,Middle,6,3,mi
InfoVis,2020,10.1109/TVCG.2020.3030345,steven franconeri,4,Last,9,11,steven
SciVis,2020,10.1109/TVCG.2020.3030454,peter rautek,1,First,15,8,peter
SciVis,2020,10.1109/TVCG.2020.3030454,matej mlejnek,2,Middle,19,4,matej
SciVis,2020,10.1109/TVCG.2020.3030454,johanna beyer,3,Middle,14,14,johanna
SciVis,2020,10.1109/TVCG.2020.3030454,jakob troidl,4,Middle,1,1,jakob
SciVis,2020,10.1109/TVCG.2020.3030454,hanspeter pfister,5,Middle,29,50,hanspeter
SciVis,2020,10.1109/TVCG.2020.3030454,thomas theußl,6,Middle,21,4,thomas
SciVis,2020,10.1109/TVCG.2020.3030454,markus hadwiger,7,Last,20,21,markus
VAST,2020,10.1109/TVCG.2020.3030358,arjun choudhry,1,First,2,1,arjun
VAST,2020,10.1109/TVCG.2020.3030358,mandar sharma,2,Middle,1,1,mandar
VAST,2020,10.1109/TVCG.2020.3030358,pramod chundury,3,Middle,4,1,pramod
VAST,2020,10.1109/TVCG.2020.3030358,thomas kapler,4,Middle,17,4,thomas
VAST,2020,10.1109/TVCG.2020.3030358,derek w. s. gray,5,Middle,19,1,derek
VAST,2020,10.1109/TVCG.2020.3030358,naren ramakrishnan,6,Middle,25,6,naren
VAST,2020,10.1109/TVCG.2020.3030358,niklas elmqvist,7,Last,18,24,niklas
VAST,2020,10.1109/TVCG.2020.3030453,jianping kelvin li,1,First,7,2,jianping
VAST,2020,10.1109/TVCG.2020.3030453,kwan-liu ma,2,Last,31,63,kwan-liu
InfoVis,2020,10.1109/TVCG.2020.3030406,kecheng lu,1,First,4,2,kecheng
InfoVis,2020,10.1109/TVCG.2020.3030406,mi feng,2,Middle,6,4,mi
InfoVis,2020,10.1109/TVCG.2020.3030406,xin chen,3,Middle,30,4,xin
InfoVis,2020,10.1109/TVCG.2020.3030406,michael sedlmair,4,Middle,13,17,michael
InfoVis,2020,10.1109/TVCG.2020.3030406,oliver deussen,5,Middle,26,21,oliver
InfoVis,2020,10.1109/TVCG.2020.3030406,dani lischinski,6,Middle,31,3,dani
InfoVis,2020,10.1109/TVCG.2020.3030406,zhanglin cheng,7,Middle,17,2,zhanglin
InfoVis,2020,10.1109/TVCG.2020.3030406,yunhai wang,8,Last,14,13,yunhai
VAST,2020,10.1109/TVCG.2020.3030359,xiao xie,1,First,18,4,xiao
VAST,2020,10.1109/TVCG.2020.3030359,jiachen wang,2,Middle,8,4,jiachen
VAST,2020,10.1109/TVCG.2020.3030359,hongye liang,3,Middle,15,2,hongye
VAST,2020,10.1109/TVCG.2020.3030359,dazhen deng,4,Middle,3,3,dazhen
VAST,2020,10.1109/TVCG.2020.3030359,shoubin cheng,5,Middle,3,2,shoubin
VAST,2020,10.1109/TVCG.2020.3030359,hui zhang,6,Middle,27,5,hui
VAST,2020,10.1109/TVCG.2020.3030359,wei chen 0001,7,Middle,18,32,wei
VAST,2020,10.1109/TVCG.2020.3030359,yingcai wu,8,Last,16,22,yingcai
InfoVis,2020,10.1109/TVCG.2020.3030460,patrick reipschläger,1,First,7,1,patrick
InfoVis,2020,10.1109/TVCG.2020.3030460,tamara flemisch,2,Middle,7,1,tamara
InfoVis,2020,10.1109/TVCG.2020.3030460,raimund dachselt,3,Last,22,4,raimund
VAST,2020,10.1109/TVCG.2020.3030361,jorge henrique piazentin ono,1,First,6,1,jorge
VAST,2020,10.1109/TVCG.2020.3030361,sonia castelo,2,Middle,2,1,sonia
VAST,2020,10.1109/TVCG.2020.3030361,roque lopez,3,Middle,1,1,roque
VAST,2020,10.1109/TVCG.2020.3030361,enrico bertini,4,Middle,18,15,enrico
VAST,2020,10.1109/TVCG.2020.3030361,juliana freire,5,Middle,27,9,juliana
VAST,2020,10.1109/TVCG.2020.3030361,cláudio t. silva,6,Last,27,44,cláudio
InfoVis,2020,10.1109/TVCG.2020.3030467,tan tang,1,First,4,2,tan
InfoVis,2020,10.1109/TVCG.2020.3030467,renzhong li,2,Middle,1,1,renzhong
InfoVis,2020,10.1109/TVCG.2020.3030467,xinke wu,3,Middle,20,1,xinke
InfoVis,2020,10.1109/TVCG.2020.3030467,shuhan liu,4,Middle,6,1,shuhan
InfoVis,2020,10.1109/TVCG.2020.3030467,johannes knittel,5,Middle,8,1,johannes
InfoVis,2020,10.1109/TVCG.2020.3030467,steffen koch,6,Middle,14,10,steffen
InfoVis,2020,10.1109/TVCG.2020.3030467,lingyun yu,7,Middle,15,7,lingyun
InfoVis,2020,10.1109/TVCG.2020.3030467,peiran ren,8,Middle,12,1,peiran
InfoVis,2020,10.1109/TVCG.2020.3030467,thomas ertl,9,Middle,32,48,thomas
InfoVis,2020,10.1109/TVCG.2020.3030467,yingcai wu,10,Last,16,23,yingcai
SciVis,2020,10.1109/TVCG.2020.3030407,oskar elek,1,First,11,1,oskar
SciVis,2020,10.1109/TVCG.2020.3030407,joseph n. burchett,2,Middle,2,1,joseph
SciVis,2020,10.1109/TVCG.2020.3030407,j. xavier prochaska,3,Middle,2,1,j.
SciVis,2020,10.1109/TVCG.2020.3030407,angus g. forbes,4,Last,11,4,angus
VAST,2020,10.1109/TVCG.2020.3030428,ying zhao 0001,1,First,11,7,ying
VAST,2020,10.1109/TVCG.2020.3030428,haojin jiang,2,Middle,2,1,haojin
VAST,2020,10.1109/TVCG.2020.3030428,qi'an chen,3,Middle,15,1,qi'an
VAST,2020,10.1109/TVCG.2020.3030428,yaqi qin,4,Middle,2,1,yaqi
VAST,2020,10.1109/TVCG.2020.3030428,huixuan xie,5,Middle,1,1,huixuan
VAST,2020,10.1109/TVCG.2020.3030428,yitao wu,6,Middle,4,1,yitao
VAST,2020,10.1109/TVCG.2020.3030428,shixia liu,7,Middle,18,24,shixia
VAST,2020,10.1109/TVCG.2020.3030428,zhiguang zhou,8,Middle,11,4,zhiguang
VAST,2020,10.1109/TVCG.2020.3030428,jiazhi xia,9,Middle,12,8,jiazhi
VAST,2020,10.1109/TVCG.2020.3030428,fangfang zhou,10,Last,11,3,fangfang
VAST,2020,10.1109/TVCG.2020.3030337,meng xia,1,First,8,2,meng
VAST,2020,10.1109/TVCG.2020.3030337,reshika palaniyappan velumani,2,Middle,1,1,reshika
VAST,2020,10.1109/TVCG.2020.3030337,yong wang 0021,3,Middle,6,7,yong
VAST,2020,10.1109/TVCG.2020.3030337,huamin qu,4,Middle,22,51,huamin
VAST,2020,10.1109/TVCG.2020.3030337,xiaojuan ma,5,Last,13,4,xiaojuan
InfoVis,2020,10.1109/TVCG.2020.3030424,mai el-shehaly,1,First,12,1,mai
InfoVis,2020,10.1109/TVCG.2020.3030424,rebecca randell,2,Middle,18,1,rebecca
InfoVis,2020,10.1109/TVCG.2020.3030424,matthew brehmer,3,Middle,12,9,matthew
InfoVis,2020,10.1109/TVCG.2020.3030424,lynn mcvey,4,Middle,3,1,lynn
InfoVis,2020,10.1109/TVCG.2020.3030424,natasha alvarado,5,Middle,6,1,natasha
InfoVis,2020,10.1109/TVCG.2020.3030424,chris gale,6,Middle,2,1,chris
InfoVis,2020,10.1109/TVCG.2020.3030424,roy a. ruddle,7,Last,23,2,roy
InfoVis,2020,10.1109/TVCG.2020.3030439,khairi reda,1,First,10,2,khairi
InfoVis,2020,10.1109/TVCG.2020.3030439,danielle albers szafir,2,Last,10,7,danielle
SciVis,2020,10.1109/TVCG.2020.3030470,ingo wald,1,First,21,5,ingo
SciVis,2020,10.1109/TVCG.2020.3030470,stefan zellmann,2,Middle,6,1,stefan
SciVis,2020,10.1109/TVCG.2020.3030470,william usher,3,Middle,6,6,william
SciVis,2020,10.1109/TVCG.2020.3030470,nathan morrical,4,Middle,4,2,nathan
SciVis,2020,10.1109/TVCG.2020.3030470,ulrich lang,5,Middle,34,3,ulrich
SciVis,2020,10.1109/TVCG.2020.3030470,valerio pascucci,6,Last,28,40,valerio
InfoVis,2020,10.1109/TVCG.2020.3030371,tom horak,1,First,7,2,tom
InfoVis,2020,10.1109/TVCG.2020.3030371,philip berger,2,Middle,5,1,philip
InfoVis,2020,10.1109/TVCG.2020.3030371,heidrun schumann,3,Middle,31,9,heidrun
InfoVis,2020,10.1109/TVCG.2020.3030371,raimund dachselt,4,Middle,22,5,raimund
InfoVis,2020,10.1109/TVCG.2020.3030371,christian tominski,5,Last,17,5,christian
InfoVis,2020,10.1109/TVCG.2020.3030448,chunyao qian,1,First,2,1,chunyao
InfoVis,2020,10.1109/TVCG.2020.3030448,shizhao sun,2,Middle,8,1,shizhao
InfoVis,2020,10.1109/TVCG.2020.3030448,weiwei cui,3,Middle,15,19,weiwei
InfoVis,2020,10.1109/TVCG.2020.3030448,jian-guang lou,4,Middle,16,1,jian-guang
InfoVis,2020,10.1109/TVCG.2020.3030448,haidong zhang,5,Middle,10,5,haidong
InfoVis,2020,10.1109/TVCG.2020.3030448,dongmei zhang,6,Last,24,4,dongmei
InfoVis,2020,10.1109/TVCG.2020.3030429,brian d. ondov,1,First,13,3,brian
InfoVis,2020,10.1109/TVCG.2020.3030429,fumeng yang,2,Middle,7,2,fumeng
InfoVis,2020,10.1109/TVCG.2020.3030429,matthew kay 0001,3,Middle,13,5,matthew
InfoVis,2020,10.1109/TVCG.2020.3030429,niklas elmqvist,4,Middle,18,25,niklas
InfoVis,2020,10.1109/TVCG.2020.3030429,steven franconeri,5,Last,9,12,steven
InfoVis,2020,10.1109/TVCG.2020.3030400,maximilian weiß,1,First,2,1,maximilian
InfoVis,2020,10.1109/TVCG.2020.3030400,katrin angerbauer,2,Middle,6,1,katrin
InfoVis,2020,10.1109/TVCG.2020.3030400,alexandra voit,3,Middle,5,1,alexandra
InfoVis,2020,10.1109/TVCG.2020.3030400,magdalena schwarzl,4,Middle,1,1,magdalena
InfoVis,2020,10.1109/TVCG.2020.3030400,michael sedlmair,5,Middle,13,18,michael
InfoVis,2020,10.1109/TVCG.2020.3030400,sven mayer,6,Last,6,1,sven
VAST,2020,10.1109/TVCG.2020.3030410,wei zeng 0002,1,First,15,3,wei
VAST,2020,10.1109/TVCG.2020.3030410,chengqiao lin,2,Middle,1,1,chengqiao
VAST,2020,10.1109/TVCG.2020.3030410,juncong lin,3,Middle,15,1,juncong
VAST,2020,10.1109/TVCG.2020.3030410,jincheng jiang,4,Middle,7,1,jincheng
VAST,2020,10.1109/TVCG.2020.3030410,jiazhi xia,5,Middle,12,9,jiazhi
VAST,2020,10.1109/TVCG.2020.3030410,cagatay turkay,6,Middle,12,10,cagatay
VAST,2020,10.1109/TVCG.2020.3030410,wei chen 0001,7,Last,18,33,wei
InfoVis,2020,10.1109/TVCG.2020.3030382,arpit narechania,1,First,6,2,arpit
InfoVis,2020,10.1109/TVCG.2020.3030382,ahsan qamar,2,Middle,9,1,ahsan
InfoVis,2020,10.1109/TVCG.2020.3030382,alex endert,3,Last,12,22,alex
InfoVis,2020,10.1109/TVCG.2020.3030459,vahan yoghourdjian,1,First,6,2,vahan
InfoVis,2020,10.1109/TVCG.2020.3030459,yalong yang 0001,2,Middle,7,4,yalong
InfoVis,2020,10.1109/TVCG.2020.3030459,tim dwyer,3,Middle,22,19,tim
InfoVis,2020,10.1109/TVCG.2020.3030459,lawrence lee,4,Middle,20,1,lawrence
InfoVis,2020,10.1109/TVCG.2020.3030459,michael wybrow,5,Middle,16,5,michael
InfoVis,2020,10.1109/TVCG.2020.3030459,kim marriott,6,Last,35,14,kim
SciVis,2020,10.1109/TVCG.2020.3030412,keshav dasu,1,First,3,1,keshav
SciVis,2020,10.1109/TVCG.2020.3030412,kwan-liu ma,2,Middle,31,64,kwan-liu
SciVis,2020,10.1109/TVCG.2020.3030412,joyce ma,3,Middle,11,3,joyce
SciVis,2020,10.1109/TVCG.2020.3030412,jennifer frazier,4,Last,9,3,jennifer
VAST,2020,10.1109/TVCG.2020.3030455,david borland,1,First,16,3,david
VAST,2020,10.1109/TVCG.2020.3030455,jonathan zhang,2,Middle,2,3,jonathan
VAST,2020,10.1109/TVCG.2020.3030455,smiti kaul,3,Middle,1,1,smiti
VAST,2020,10.1109/TVCG.2020.3030455,david gotz,4,Last,22,14,david
InfoVis,2020,10.1109/TVCG.2020.3030434,karen b. schloss,1,First,11,5,karen
InfoVis,2020,10.1109/TVCG.2020.3030434,zachary leggon,2,Middle,2,2,zachary
InfoVis,2020,10.1109/TVCG.2020.3030434,laurent lessard,3,Last,12,2,laurent
InfoVis,2020,10.1109/TVCG.2020.3030442,sara di bartolomeo,1,First,3,1,sara
InfoVis,2020,10.1109/TVCG.2020.3030442,yixuan zhang,2,Middle,15,2,yixuan
InfoVis,2020,10.1109/TVCG.2020.3030442,fangfang sheng,3,Middle,2,1,fangfang
InfoVis,2020,10.1109/TVCG.2020.3030442,cody dunne,4,Last,13,3,cody
InfoVis,2020,10.1109/TVCG.2020.3030450,benjamin lee,1,First,41,2,benjamin
InfoVis,2020,10.1109/TVCG.2020.3030450,xiaoyun hu,2,Middle,2,1,xiaoyun
